"","Country","Location","Population","Lat","Lon","PopClass"
"3016","CA","Village of Queen Charlotte, British Columbia",923,53.2565,-132.094,1
"3017","CA","Skidegate Landing, British Columbia",25,53.2472,-132.008,1
"3018","CA","Sewell Inlet, British Columbia",0,52.8749,-131.987,1
"3019","CA","Rose Harbour, British Columbia",0,52.1477,-131.085,1
"3020","CA","Moresby Camp, British Columbia",0,53.0475,-132.029,1
"3021","CA","Metlakatla, British Columbia",118,54.3375,-130.443,1
"3022","CA","Georgetown Mills, British Columbia",0,54.4716,-130.398,1
"3023","CA","Renata, British Columbia",25,49.4268,-118.107,1
"3024","CA","Deer Park, British Columbia",25,49.4167,-118.05,1
"3025","CA","Zamora, British Columbia",10,49.15,-118.983,1
"3026","CA","Rhone, British Columbia",10,49.219,-119.018,1
"3027","CA","Westbridge, British Columbia",50,49.1715,-118.975,1
"3028","CA","Christian Valley, British Columbia",10,49.5513,-118.802,1
"3029","CA","McCulloch, British Columbia",10,49.7948,-119.19,1
"3030","CA","Fosthall, British Columbia",0,50.3488,-117.935,1
"3031","CA","Retallack, British Columbia",10,50.0414,-117.14,1
"3032","CA","Argenta, British Columbia",100,50.1667,-116.917,1
"3033","CA","Shutty Bench, British Columbia",25,49.9629,-116.907,1
"3034","CA","Sandon, British Columbia",25,49.9833,-117.233,1
"3035","CA","Johnsons Landing, British Columbia",25,50.0833,-116.883,1
"3036","CA","Birchdale, British Columbia",25,50.0344,-116.874,1
"3037","CA","Mirror Lake, British Columbia",25,49.8829,-116.902,1
"3038","CA","Kootenay Bay, British Columbia",10,49.6849,-116.866,1
"3039","CA","Gray Creek, British Columbia",25,49.6333,-116.783,1
"3040","CA","Hall, British Columbia",10,49.374,-117.243,1
"3041","CA","Erie, British Columbia",25,49.1912,-117.337,1
"3042","CA","Meadows, British Columbia",25,49.1859,-117.396,1
"3043","CA","Jersey, British Columbia",10,49.1,-117.233,1
"3044","CA","Kingsgate, British Columbia",25,49.0024,-116.178,1
"3045","CA","Lumberton, British Columbia",50,49.4238,-115.877,1
"3046","CA","Old Town, British Columbia",10,49.55,-115.967,1
"3047","CA","Meachen, British Columbia",10,49.6207,-116.267,1
"3048","CA","Ta Ta Creek, British Columbia",25,49.7833,-115.783,1
"3049","CA","Premier Lake, British Columbia",10,49.9517,-115.659,1
"3050","CA","Kootenay Crossing, British Columbia",0,50.8833,-116.05,1
"3051","CA","Vermilion Crossing, British Columbia",0,51.0333,-115.983,1
"3053","CA","Oliver's Landing, British Columbia",175,49.5833,-123.221,1
"3054","CA","Britannia Beach, British Columbia",225,49.628,-123.204,1
"3055","CA","Phillips Arm, British Columbia",0,50.5459,-125.356,1
"3056","CA","Heydon Bay, British Columbia",0,50.5781,-125.576,1
"3057","CA","Hardwicke Island, British Columbia",0,50.4167,-125.917,1
"3058","CA","Kingcome, British Columbia",148,50.9742,-126.175,1
"3059","CA","Kingcome Inlet, British Columbia",0,50.95,-126.2,1
"3060","CA","Owen Bay, British Columbia",0,50.3169,-125.214,1
"3061","CA","Leo Creek, British Columbia",0,55.0833,-125.567,1
"3062","CA","Baker Creek, British Columbia",25,52.9274,-123.017,1
"3063","CA","Redstone, British Columbia",10,52.1333,-123.7,1
"3065","CA","Saskatoon, Saskatchewan",202340,52.1307,-106.659,4
"3066","CA","Glen Ewen, Saskatchewan",120,49.2077,-102.013,1
"3067","CA","Roche Percee, Saskatchewan",149,49.0667,-102.8,1
"3068","CA","Alida, Saskatchewan",106,49.389,-101.874,1
"3069","CA","Carievale, Saskatchewan",241,49.1743,-101.624,1
"3070","CA","North Portal, Saskatchewan",123,49.0046,-102.549,1
"3071","CA","Kisbey, Saskatchewan",185,49.65,-102.667,1
"3072","CA","Heward, Saskatchewan",20,49.7376,-103.15,1
"3073","CA","Gainsborough, Saskatchewan",250,49.1791,-101.449,1
"3074","CA","Forget, Saskatchewan",40,49.65,-102.867,1
"3075","CA","Frobisher, Saskatchewan",145,49.2092,-102.426,1
"3076","CA","Antler, Saskatchewan",40,49.5675,-101.458,1
"3077","CA","Storthoaks, Saskatchewan",82,49.3894,-101.601,1
"3078","CA","Manor, Saskatchewan",312,49.6053,-102.085,1
"3079","CA","Carnduff, Saskatchewan",1012,49.1749,-101.794,1
"3080","CA","Arcola, Saskatchewan",504,49.6377,-102.492,1
"3081","CA","Oxbow, Saskatchewan",1139,49.2305,-102.172,1
"3082","CA","Stoughton, Saskatchewan",653,49.6797,-103.027,1
"3083","CA","Lampman, Saskatchewan",634,49.3818,-102.756,1
"3084","CA","Redvers, Saskatchewan",878,49.5733,-101.698,1
"3085","CA","Alameda, Saskatchewan",308,49.2667,-102.283,1
"3086","CA","Carlyle, Saskatchewan",1257,49.6333,-102.267,1
"3087","CA","Bienfait, Saskatchewan",748,49.1423,-102.805,1
"3088","CA","Estevan, Saskatchewan",10084,49.1333,-102.983,2
"3089","CA","Trossachs, Saskatchewan",33,49.6371,-104.224,1
"3090","CA","Griffin, Saskatchewan",49,49.6667,-103.433,1
"3091","CA","Oungre, Saskatchewan",15,49.1458,-103.799,1
"3092","CA","Beaubier, Saskatchewan",25,49.1263,-104.078,1
"3093","CA","North Weyburn, Saskatchewan",72,49.6922,-103.808,1
"3094","CA","Lake Alma, Saskatchewan",30,49.1447,-104.197,1
"3095","CA","Tribune, Saskatchewan",35,49.2484,-103.824,1
"3096","CA","Macoun, Saskatchewan",168,49.315,-103.263,1
"3097","CA","Torquay, Saskatchewan",184,49.1409,-103.491,1
"3098","CA","Halbrite, Saskatchewan",98,49.4897,-103.557,1
"3099","CA","Goodwater, Saskatchewan",25,49.3959,-103.705,1
"3100","CA","Midale, Saskatchewan",462,49.3971,-103.41,1
"3101","CA","Radville, Saskatchewan",755,49.4613,-104.3,1
"3102","CA","Weyburn, Saskatchewan",9433,49.6667,-103.85,1
"3103","CA","Parry, Saskatchewan",18,49.7887,-104.72,1
"3104","CA","Scout Lake, Saskatchewan",20,49.3646,-106,1
"3105","CA","Big Beaver, Saskatchewan",15,49.1006,-105.171,1
"3106","CA","Lisieux, Saskatchewan",15,49.2785,-105.975,1
"3107","CA","Coronach, Saskatchewan",770,49.1114,-105.516,1
"3108","CA","Ceylon, Saskatchewan",90,49.4587,-104.601,1
"3109","CA","Gladmar, Saskatchewan",53,49.1641,-104.453,1
"3110","CA","Fife Lake, Saskatchewan",40,49.1949,-105.729,1
"3111","CA","Pangman, Saskatchewan",200,49.6465,-104.662,1
"3112","CA","Minton, Saskatchewan",60,49.165,-104.583,1
"3113","CA","Rockglen, Saskatchewan",366,49.1833,-105.95,1
"3114","CA","Bengough, Saskatchewan",337,49.396,-105.127,1
"3115","CA","Ogema, Saskatchewan",304,49.5747,-104.915,1
"3116","CA","Willow Bunch, Saskatchewan",297,49.3922,-105.633,1
"3117","CA","McCord, Saskatchewan",40,49.428,-106.83,1
"3118","CA","Ormiston, Saskatchewan",15,49.7385,-105.393,1
"3119","CA","Orkney, Saskatchewan",0,49.1438,-107.911,1
"3121","CA","Crane Valley, Saskatchewan",20,49.757,-105.527,1
"3122","CA","Congress, Saskatchewan",28,49.7539,-106.021,1
"3123","CA","Aneroid, Saskatchewan",45,49.7167,-107.3,1
"3124","CA","Meyronne, Saskatchewan",35,49.6695,-106.838,1
"3125","CA","Admiral, Saskatchewan",30,49.7134,-108.006,1
"3126","CA","Wood Mountain, Saskatchewan",20,49.3709,-106.383,1
"3127","CA","Limerick, Saskatchewan",130,49.6534,-106.267,1
"3128","CA","Hazenmore, Saskatchewan",57,49.6874,-107.137,1
"3129","CA","Kincaid, Saskatchewan",135,49.6716,-107.005,1
"3130","CA","Cadillac, Saskatchewan",80,49.7259,-107.737,1
"3131","CA","Val Marie, Saskatchewan",137,49.2457,-107.728,1
"3132","CA","Bracken, Saskatchewan",25,49.1782,-108.096,1
"3133","CA","Mankota, Saskatchewan",238,49.4199,-107.071,1
"3134","CA","Ponteix, Saskatchewan",531,49.7458,-107.489,1
"3135","CA","Assiniboia, Saskatchewan",2305,49.6305,-105.987,1
"3136","CA","Lafleche, Saskatchewan",370,49.7052,-106.574,1
"3137","CA","Kayville, Saskatchewan",5,49.7264,-105.15,1
"3138","CA","Hirsch, Saskatchewan",10,49.1782,-102.593,1
"3139","CA","Wauchope, Saskatchewan",10,49.5964,-101.904,1
"3140","CA","Glentworth, Saskatchewan",75,49.4241,-106.683,1
"3141","CA","Ferland, Saskatchewan",25,49.4489,-106.951,1
"3142","CA","Climax, Saskatchewan",182,49.2077,-108.388,1
"3143","CA","Frontier, Saskatchewan",283,49.206,-108.563,1
"3144","CA","Robsart, Saskatchewan",10,49.3833,-109.283,1
"3145","CA","Consul, Saskatchewan",93,49.2946,-109.52,1
"3146","CA","Eastend, Saskatchewan",471,49.5167,-108.817,1
"3147","CA","Dollard, Saskatchewan",25,49.6167,-108.583,1
"3148","CA","Shaunavon, Saskatchewan",1691,49.65,-108.417,1
"3149","CA","Nekaneet, Saskatchewan",160,49.7657,-109.277,1
"3150","CA","Maple Creek, Saskatchewan",2198,49.9064,-109.48,1
"3152","CA","Carmichael, Saskatchewan",10,50.0455,-108.648,1
"3153","CA","Tompkins, Saskatchewan",173,50.0626,-108.797,1
"3154","CA","Gull Lake, Saskatchewan",965,50.0954,-108.485,1
"3155","CA","Simmie, Saskatchewan",15,49.944,-108.105,1
"3156","CA","Darlings Beach, Saskatchewan",5,49.9791,-107.925,1
"3157","CA","Pambrun, Saskatchewan",100,49.9333,-107.45,1
"3158","CA","Neville, Saskatchewan",65,49.9667,-107.633,1
"3159","CA","Vanguard, Saskatchewan",152,49.9059,-107.299,1
"3160","CA","Palmer, Saskatchewan",25,49.8599,-106.354,1
"3161","CA","Mazenod, Saskatchewan",10,49.8627,-106.217,1
"3162","CA","Gravelbourg, Saskatchewan",1089,49.8771,-106.552,1
"3163","CA","Mossbank, Saskatchewan",330,49.9392,-105.966,1
"3164","CA","Ardill, Saskatchewan",10,49.9377,-105.844,1
"3165","CA","Spring Valley, Saskatchewan",10,49.9432,-105.403,1
"3166","CA","Horizon, Saskatchewan",10,49.5193,-105.229,1
"3167","CA","Truax, Saskatchewan",10,49.904,-104.946,1
"3168","CA","Khedive, Saskatchewan",10,49.6167,-104.517,1
"3169","CA","Colgate, Saskatchewan",25,49.3993,-103.892,1
"3170","CA","Outram, Saskatchewan",50,49.1449,-103.324,1
"3171","CA","Hitchcock, Saskatchewan",125,49.224,-103.124,1
"3172","CA","Benson, Saskatchewan",100,49.4551,-103.004,1
"3173","CA","Carlyle Lake Resort, Saskatchewan",200,49.7418,-102.274,1
"3174","CA","Cannington Lake, Saskatchewan",0,49.7838,-102.162,1
"3175","CA","Kenosee Lake, Saskatchewan",194,49.8334,-102.285,1
"3176","CA","Kenosee Park, Saskatchewan",125,49.8339,-102.318,1
"3177","CA","Wawota, Saskatchewan",522,49.9057,-102.023,1
"3178","CA","Fairlight, Saskatchewan",40,49.8749,-101.68,1
"3179","CA","Maryfield, Saskatchewan",347,49.8369,-101.526,1
"3180","CA","Bellegarde, Saskatchewan",45,49.5308,-101.549,1
"3181","CA","Langbank, Saskatchewan",30,50.0491,-102.295,1
"3182","CA","Kennedy, Saskatchewan",187,50.0134,-102.349,1
"3183","CA","Moosomin, Saskatchewan",2257,50.1444,-101.667,1
"3184","CA","Fleming, Saskatchewan",75,50.0735,-101.508,1
"3185","CA","Willmar, Saskatchewan",10,49.4816,-102.476,1
"3186","CA","Auburnton, Saskatchewan",10,49.4048,-102.077,1
"3187","CA","Illerbrun, Saskatchewan",75,49.9333,-108.35,1
"3188","CA","Blumenhof, Saskatchewan",10,50.0229,-107.7,1
"3189","CA","Swift Current, Saskatchewan",14946,50.2844,-107.791,2
"3190","CA","Wymark, Saskatchewan",144,50.1101,-107.736,1
"3191","CA","Chortitz, Saskatchewan",26,50.1056,-107.645,1
"3192","CA","Schoenfeld, Saskatchewan",50,50.0889,-107.699,1
"3193","CA","McMahon, Saskatchewan",25,50.0757,-107.563,1
"3194","CA","Rheinfeld, Saskatchewan",10,50.1167,-107.567,1
"3195","CA","Rosenhof, Saskatchewan",75,50.2054,-107.571,1
"3196","CA","Springfeld, Saskatchewan",25,50.1419,-107.734,1
"3197","CA","Rhineland, Saskatchewan",10,50.1667,-107.65,1
"3198","CA","Webb, Saskatchewan",44,50.1833,-108.2,1
"3199","CA","Beverley, Saskatchewan",25,50.2685,-107.98,1
"3200","CA","Golden Prairie, Saskatchewan",35,50.2213,-109.631,1
"3201","CA","Richmound, Saskatchewan",159,50.4547,-109.756,1
"3202","CA","Fox Valley, Saskatchewan",295,50.4656,-109.481,1
"3203","CA","Hazlet, Saskatchewan",85,50.4007,-108.595,1
"3204","CA","Fort Walsh, Saskatchewan",10,49.5667,-109.883,1
"3205","CA","Hodgeville, Saskatchewan",142,50.1134,-106.962,1
"3206","CA","Shamrock, Saskatchewan",20,50.1607,-106.624,1
"3207","CA","Coderre, Saskatchewan",40,50.1333,-106.383,1
"3208","CA","Glenbain, Saskatchewan",10,49.8443,-107.021,1
"3209","CA","Dunkirk, Saskatchewan",10,50.0333,-105.717,1
"3210","CA","Avonlea, Saskatchewan",381,50.0156,-105.056,1
"3211","CA","Milestone, Saskatchewan",562,49.9931,-104.517,1
"3212","CA","Lang, Saskatchewan",172,49.9194,-104.371,1
"3213","CA","Yellow Grass, Saskatchewan",371,49.8041,-104.161,1
"3214","CA","McTaggart, Saskatchewan",114,49.7303,-104.011,1
"3215","CA","Hume, Saskatchewan",10,49.6667,-103.617,1
"3216","CA","Kelso, Saskatchewan",10,49.9659,-101.952,1
"3217","CA","Ocean Man, Saskatchewan",100,49.851,-103.021,1
"3218","CA","Corning, Saskatchewan",43,49.9582,-102.971,1
"3219","CA","Osage, Saskatchewan",20,49.9568,-103.579,1
"3220","CA","Fillmore, Saskatchewan",193,49.8795,-103.434,1
"3221","CA","Creelman, Saskatchewan",81,49.818,-103.31,1
"3222","CA","Tyvan, Saskatchewan",50,50.0334,-103.718,1
"3223","CA","Cedoux, Saskatchewan",25,49.8833,-103.867,1
"3224","CA","Colfax, Saskatchewan",10,49.9445,-103.982,1
"3225","CA","Riceton, Saskatchewan",65,50.1112,-104.319,1
"3226","CA","Gray, Saskatchewan",89,50.1717,-104.445,1
"3227","CA","Bayard, Saskatchewan",5,50.0204,-105.289,1
"3228","CA","Claybank, Saskatchewan",20,50.0455,-105.233,1
"3229","CA","Vantage, Saskatchewan",0,49.8424,-106.031,1
"3230","CA","Waldeck, Saskatchewan",294,50.359,-107.595,1
"3231","CA","Rush Lake, Saskatchewan",50,50.4052,-107.399,1
"3232","CA","Herbert, Saskatchewan",742,50.4277,-107.221,1
"3233","CA","Morse, Saskatchewan",236,50.4159,-107.04,1
"3234","CA","Ernfold, Saskatchewan",35,50.4462,-106.892,1
"3235","CA","Chaplin, Saskatchewan",235,50.4616,-106.658,1
"3236","CA","Mortlach, Saskatchewan",254,50.4547,-106.068,1
"3237","CA","Caron, Saskatchewan",125,50.4582,-105.874,1
"3238","CA","Caronport, Saskatchewan",919,50.459,-105.815,1
"3239","CA","Moose Jaw, Saskatchewan",32132,50.4,-105.533,2
"3240","CA","Boharm, Saskatchewan",25,50.4,-105.717,1
"3241","CA","Bushell Park, Saskatchewan",350,50.3396,-105.552,1
"3242","CA","Briercrest, Saskatchewan",117,50.1667,-105.267,1
"3243","CA","Drinkwater, Saskatchewan",65,50.2967,-105.136,1
"3244","CA","Rouleau, Saskatchewan",400,50.1898,-104.902,1
"3245","CA","Parkbeg, Saskatchewan",10,50.454,-106.269,1
"3246","CA","Belle Plaine, Saskatchewan",64,50.3945,-105.156,1
"3247","CA","Pense, Saskatchewan",507,50.4167,-104.983,1
"3248","CA","Grand Coulee, Saskatchewan",435,50.4333,-104.817,1
"3249","CA","Stony Beach, Saskatchewan",25,50.4715,-105.163,1
"3250","CA","Regina, Saskatchewan",179246,50.45,-104.617,4
"3251","CA","Richardson, Saskatchewan",10,50.3833,-104.45,1
"3252","CA","Estlin, Saskatchewan",10,50.2512,-104.526,1
"3253","CA","Kronau, Saskatchewan",209,50.3047,-104.294,1
"3254","CA","Davin, Saskatchewan",49,50.3836,-104.109,1
"3255","CA","Lajord, Saskatchewan",25,50.2394,-104.147,1
"3256","CA","Sedley, Saskatchewan",319,50.1686,-104.014,1
"3257","CA","Vibank, Saskatchewan",361,50.3354,-103.947,1
"3258","CA","Odessa, Saskatchewan",201,50.2833,-103.783,1
"3259","CA","Kendal, Saskatchewan",59,50.255,-103.615,1
"3260","CA","Francis, Saskatchewan",148,50.1,-103.867,1
"3261","CA","Montmartre, Saskatchewan",413,50.2197,-103.45,1
"3262","CA","Candiac, Saskatchewan",20,50.2111,-103.259,1
"3263","CA","Glenavon, Saskatchewan",183,50.1961,-103.139,1
"3264","CA","Windthorst, Saskatchewan",194,50.1085,-102.836,1
"3265","CA","Carry The Kettle, Saskatchewan",671,50.3522,-103.468,1
"3266","CA","Kipling, Saskatchewan",973,50.1,-102.633,1
"3267","CA","Red Jacket, Saskatchewan",25,50.2101,-101.79,1
"3268","CA","Wapella, Saskatchewan",311,50.2615,-101.97,1
"3269","CA","Whitewood, Saskatchewan",869,50.3333,-102.267,1
"3270","CA","Percival, Saskatchewan",0,50.3636,-102.409,1
"3271","CA","Broadview, Saskatchewan",611,50.3793,-102.58,1
"3272","CA","Rocanville, Saskatchewan",869,50.3833,-101.7,1
"3273","CA","Welwyn, Saskatchewan",142,50.325,-101.515,1
"3274","CA","Grenfell, Saskatchewan",947,50.4114,-102.931,1
"3275","CA","Oakshela, Saskatchewan",10,50.3946,-102.762,1
"3276","CA","Wolseley, Saskatchewan",782,50.4235,-103.272,1
"3277","CA","Sintaluta, Saskatchewan",98,50.479,-103.449,1
"3278","CA","Summerberry, Saskatchewan",10,50.4167,-103.1,1
"3279","CA","St. Joseph's, Saskatchewan",79,50.4966,-104.18,1
"3280","CA","McLean, Saskatchewan",275,50.5167,-104.067,1
"3281","CA","Qu'Appelle, Saskatchewan",624,50.5434,-103.876,1
"3282","CA","Pilot Butte, Saskatchewan",1867,50.481,-104.42,1
"3283","CA","White City, Saskatchewan",1113,50.4409,-104.368,1
"3284","CA","Balgonie, Saskatchewan",1384,50.4893,-104.265,1
"3285","CA","Jameson, Saskatchewan",25,50.405,-104.287,1
"3286","CA","Edenwold, Saskatchewan",242,50.6333,-104.25,1
"3287","CA","Indian Head, Saskatchewan",1634,50.5333,-103.667,1
"3288","CA","Sakimay, Saskatchewan",50,50.5273,-102.793,1
"3289","CA","Cowessess, Saskatchewan",50,50.5106,-102.654,1
"3290","CA","Kahkewistahaw, Saskatchewan",200,50.4928,-102.533,1
"3291","CA","Ochapowace, Saskatchewan",100,50.475,-102.392,1
"3292","CA","West End, Saskatchewan",26,50.5492,-102.415,1
"3293","CA","Espeseth Cove, Saskatchewan",16,50.5508,-102.4,1
"3294","CA","Bird's Point, Saskatchewan",88,50.5465,-102.368,1
"3295","CA","Moose Bay, Saskatchewan",23,50.6132,-102.685,1
"3296","CA","Sunset Beach, Saskatchewan",54,50.6021,-102.666,1
"3297","CA","Melville Beach, Saskatchewan",10,50.6167,-102.733,1
"3298","CA","Edgeley, Saskatchewan",41,50.6377,-103.995,1
"3299","CA","Tantallon, Saskatchewan",105,50.5349,-101.841,1
"3300","CA","Spy Hill, Saskatchewan",201,50.6022,-101.685,1
"3301","CA","Gerald, Saskatchewan",124,50.6662,-101.794,1
"3302","CA","Yarbo, Saskatchewan",72,50.7,-101.933,1
"3303","CA","Esterhazy, Saskatchewan",2336,50.6551,-102.074,1
"3304","CA","Bangor, Saskatchewan",50,50.8073,-102.342,1
"3305","CA","Grayson, Saskatchewan",179,50.7202,-102.644,1
"3306","CA","Waldron, Saskatchewan",20,50.8519,-102.515,1
"3307","CA","Stockholm, Saskatchewan",323,50.661,-102.302,1
"3308","CA","Dubuc, Saskatchewan",55,50.6838,-102.476,1
"3309","CA","Atwater, Saskatchewan",25,50.7768,-102.227,1
"3310","CA","Neudorf, Saskatchewan",281,50.712,-103.015,1
"3311","CA","Killaly, Saskatchewan",77,50.7566,-102.837,1
"3312","CA","Abernethy, Saskatchewan",197,50.7474,-103.416,1
"3313","CA","Lemberg, Saskatchewan",255,50.7281,-103.204,1
"3314","CA","Katepwa Beach, Saskatchewan",75,50.697,-103.627,1
"3315","CA","Taylor Beach, Saskatchewan",39,50.6907,-103.654,1
"3316","CA","Sandy Beach, Saskatchewan",50,50.7225,-103.655,1
"3317","CA","Katepwa South, Saskatchewan",25,50.6617,-103.64,1
"3318","CA","Lebret, Saskatchewan",203,50.7571,-103.704,1
"3320","CA","Balcarres, Saskatchewan",598,50.8035,-103.546,1
"3321","CA","Fort Qu'Appelle, Saskatchewan",1919,50.7669,-103.79,1
"3322","CA","Fort San, Saskatchewan",215,50.7879,-103.804,1
"3323","CA","B-Say-Tah, Saskatchewan",206,50.7868,-103.858,1
"3324","CA","Pasqua, Saskatchewan",200,50.7361,-103.98,1
"3325","CA","Pasqua Lake, Saskatchewan",224,50.7928,-103.961,1
"3326","CA","Muscowpetung, Saskatchewan",25,50.7793,-104.285,1
"3327","CA","Piapot, Saskatchewan",250,50.7728,-104.434,1
"3328","CA","Tregarva, Saskatchewan",25,50.6034,-104.709,1
"3329","CA","Lumsden, Saskatchewan",1523,50.6466,-104.868,1
"3330","CA","Deer Valley, Saskatchewan",50,50.5929,-104.885,1
"3331","CA","Disley, Saskatchewan",62,50.6402,-105.051,1
"3332","CA","Bethune, Saskatchewan",369,50.7129,-105.207,1
"3333","CA","Craven, Saskatchewan",274,50.7084,-104.81,1
"3334","CA","Saskatchewan Beach, Saskatchewan",155,50.7955,-104.927,1
"3335","CA","Kannata Valley, Saskatchewan",133,50.7833,-104.9,1
"3336","CA","Silton, Saskatchewan",91,50.8075,-104.91,1
"3337","CA","Lumsden Beach, Saskatchewan",40,50.7629,-104.902,1
"3338","CA","Alta Vista, Saskatchewan",33,50.8035,-104.968,1
"3339","CA","Sunset Cove, Saskatchewan",26,50.8111,-105.003,1
"3340","CA","Pelican Pointe, Saskatchewan",23,50.8038,-105.031,1
"3341","CA","Regina Beach, Saskatchewan",1195,50.7905,-104.981,1
"3342","CA","Buena Vista, Saskatchewan",490,50.7821,-104.942,1
"3343","CA","Sorenson's Beach, Saskatchewan",31,50.8364,-105.057,1
"3344","CA","Kedleston Beach, Saskatchewan",25,50.8167,-105.067,1
"3345","CA","Findlater, Saskatchewan",49,50.7885,-105.402,1
"3346","CA","North Grove, Saskatchewan",68,50.6969,-105.563,1
"3347","CA","Sand Point Beach, Saskatchewan",64,50.6944,-105.581,1
"3348","CA","South Lake, Saskatchewan",105,50.6763,-105.563,1
"3349","CA","Sun Valley, Saskatchewan",128,50.6544,-105.53,1
"3350","CA","Parkview, Saskatchewan",45,50.6172,-105.458,1
"3351","CA","Tuxford, Saskatchewan",88,50.5761,-105.58,1
"3352","CA","Marquis, Saskatchewan",71,50.6195,-105.719,1
"3353","CA","Keeler, Saskatchewan",5,50.6833,-105.883,1
"3354","CA","Brownlee, Saskatchewan",50,50.7371,-106.018,1
"3355","CA","Eyebrow, Saskatchewan",135,50.8,-106.15,1
"3356","CA","Tugaske, Saskatchewan",105,50.8737,-106.287,1
"3357","CA","Central Butte, Saskatchewan",372,50.7976,-106.507,1
"3358","CA","Gouldtown, Saskatchewan",10,50.6167,-107.217,1
"3359","CA","Main Centre, Saskatchewan",0,50.5822,-107.344,1
"3360","CA","Stewart Valley, Saskatchewan",100,50.5978,-107.805,1
"3361","CA","Cantuar, Saskatchewan",25,50.383,-108.009,1
"3362","CA","Success, Saskatchewan",40,50.4596,-108.079,1
"3363","CA","Pennant, Saskatchewan",119,50.5333,-108.233,1
"3364","CA","Burstall, Saskatchewan",315,50.6559,-109.908,1
"3365","CA","Mendham, Saskatchewan",35,50.7727,-109.664,1
"3366","CA","Leader, Saskatchewan",881,50.8888,-109.54,1
"3367","CA","Prelate, Saskatchewan",126,50.8537,-109.404,1
"3368","CA","Sceptre, Saskatchewan",99,50.8622,-109.267,1
"3369","CA","Lancer, Saskatchewan",65,50.8,-108.883,1
"3370","CA","Abbey, Saskatchewan",130,50.7369,-108.76,1
"3371","CA","Shackleton, Saskatchewan",10,50.6849,-108.605,1
"3372","CA","Cabri, Saskatchewan",439,50.6194,-108.461,1
"3373","CA","Beaver Flat, Saskatchewan",58,50.6604,-107.656,1
"3374","CA","Mistusinne, Saskatchewan",56,51.0635,-106.521,1
"3375","CA","Riverhurst, Saskatchewan",121,50.9025,-106.867,1
"3376","CA","Elbow, Saskatchewan",294,51.1212,-106.596,1
"3377","CA","Hitchcock Bay, Saskatchewan",15,51.0472,-106.867,1
"3378","CA","Birsay, Saskatchewan",50,51.0976,-106.981,1
"3379","CA","Lucky Lake, Saskatchewan",295,50.9833,-107.133,1
"3380","CA","Beechy, Saskatchewan",243,50.8833,-107.383,1
"3381","CA","Demaine, Saskatchewan",20,50.8905,-107.259,1
"3382","CA","Kyle, Saskatchewan",423,50.8319,-108.038,1
"3383","CA","White Bear, Saskatchewan",15,50.8796,-108.219,1
"3384","CA","Eston, Saskatchewan",971,51.15,-108.75,1
"3385","CA","Glidden, Saskatchewan",10,51.2398,-109.168,1
"3386","CA","Eatonia, Saskatchewan",449,51.2234,-109.39,1
"3387","CA","Laporte, Saskatchewan",5,51.2145,-109.512,1
"3388","CA","Mantario, Saskatchewan",10,51.2602,-109.695,1
"3389","CA","Wartime, Saskatchewan",10,51.2136,-108.193,1
"3390","CA","Elrose, Saskatchewan",453,51.2,-108.033,1
"3391","CA","Coteau Beach, Saskatchewan",30,51.1663,-106.825,1
"3392","CA","Dunblane, Saskatchewan",50,51.2023,-106.88,1
"3393","CA","Macrorie, Saskatchewan",78,51.3261,-107.085,1
"3394","CA","Loreburn, Saskatchewan",113,51.2309,-106.599,1
"3395","CA","Strongfield, Saskatchewan",47,51.3338,-106.596,1
"3396","CA","Hawarden, Saskatchewan",75,51.4149,-106.599,1
"3397","CA","Glenside, Saskatchewan",86,51.4536,-106.807,1
"3398","CA","Broderick, Saskatchewan",77,51.4883,-106.919,1
"3399","CA","Outlook, Saskatchewan",1938,51.4891,-107.062,1
"3400","CA","Girvin, Saskatchewan",10,51.1585,-105.912,1
"3401","CA","Craik, Saskatchewan",408,51.05,-105.817,1
"3402","CA","Aylesbury, Saskatchewan",45,50.9395,-105.692,1
"3403","CA","Chamberlain, Saskatchewan",108,50.85,-105.567,1
"3404","CA","Dilke, Saskatchewan",80,50.8667,-105.25,1
"3405","CA","Holdfast, Saskatchewan",173,50.9602,-105.418,1
"3406","CA","Penzance, Saskatchewan",30,51.0591,-105.439,1
"3407","CA","Liberty, Saskatchewan",73,51.1419,-105.444,1
"3408","CA","Grandview Beach, Saskatchewan",35,50.8747,-105.104,1
"3409","CA","Mohr's Beach, Saskatchewan",10,50.8808,-105.088,1
"3410","CA","Glen Harbour, Saskatchewan",73,50.8899,-105.093,1
"3411","CA","Alice Beach, Saskatchewan",68,50.9257,-105.165,1
"3412","CA","Wee Too Beach, Saskatchewan",60,50.9354,-105.17,1
"3413","CA","Spring Bay, Saskatchewan",19,50.9361,-105.136,1
"3414","CA","Island View, Saskatchewan",88,50.9731,-105.161,1
"3415","CA","Uhl's Bay, Saskatchewan",15,50.9843,-105.141,1
"3416","CA","North Colesdale Park, Saskatchewan",24,50.9579,-105.15,1
"3417","CA","Colesdale Park, Saskatchewan",21,50.9523,-105.148,1
"3418","CA","Sarnia Beach, Saskatchewan",27,50.9955,-105.225,1
"3419","CA","Gibbs, Saskatchewan",10,50.9037,-104.866,1
"3420","CA","Strasbourg, Saskatchewan",732,51.0708,-104.958,1
"3421","CA","Bulyea, Saskatchewan",104,50.9854,-104.863,1
